date time	sample name	count type	cell count	dilution factor	concentration	result type	result	mean diameter	assay type	cell type
06/06/2014 14:23:50	new sample	BR-FL	38	1.0	       4.33e+005	BR-FL/BR	 28.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:25:22	new sample	BR	97	1.0	       1.08e+006	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:25:22	new sample	FL	90	1.0	       9.82e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:25:22	new sample	BR-FL	7	1.0	       9.34e+004	BR-FL/BR	  8.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:26:59	new sample	BR	142	1.0	       1.58e+006	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:26:59	new sample	FL	92	1.0	       1.00e+006	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:26:59	new sample	BR-FL	50	1.0	       5.71e+005	BR-FL/BR	 36.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:28:26	new sample	BR	197	1.0	       2.18e+006	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:28:26	new sample	FL	98	1.0	       1.07e+006	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:28:26	new sample	BR-FL	99	1.0	       1.11e+006	BR-FL/BR	 50.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:30:07	new sample	BR	169	1.0	       1.89e+006	  	  	  6.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:30:07	new sample	FL	92	1.0	       1.00e+006	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:30:07	new sample	BR-FL	77	1.0	       8.82e+005	BR-FL/BR	 46.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:39:20	new sample	BR	121	1.0	       1.34e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:39:20	new sample	FL	81	1.0	       8.87e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:39:20	new sample	BR-FL	40	1.0	       4.56e+005	BR-FL/BR	 34.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:41:25	new sample	BR	119	1.0	       1.32e+006	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:41:25	new sample	FL	60	1.0	       6.58e+005	  	  	  4.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:41:25	new sample	BR-FL	59	1.0	       6.58e+005	BR-FL/BR	 50.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:42:56	new sample	BR	67	1.0	       7.43e+005	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:42:56	new sample	FL	78	1.0	       8.53e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:42:56	new sample	BR-FL	-11	1.0	      -1.10e+005	BR-FL/BR	-14.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:44:47	new sample	BR	129	1.0	       1.43e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:44:47	new sample	FL	75	1.0	       8.20e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:44:47	new sample	BR-FL	54	1.0	       6.12e+005	BR-FL/BR	 42.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:46:20	new sample	BR	142	1.0	       1.59e+006	  	  	  7.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:46:20	new sample	FL	58	1.0	       6.37e+005	  	  	  4.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:46:20	new sample	BR-FL	84	1.0	       9.53e+005	BR-FL/BR	 59.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:47:54	new sample	BR	137	1.0	       1.53e+006	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:47:54	new sample	FL	71	1.0	       7.76e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:47:54	new sample	BR-FL	66	1.0	       7.49e+005	BR-FL/BR	 49.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:49:16	new sample	BR	114	1.0	       1.27e+006	  	  	  7.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:49:16	new sample	FL	67	1.0	       7.32e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:49:16	new sample	BR-FL	47	1.0	       5.43e+005	BR-FL/BR	 42.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:50:40	new sample	BR	102	1.0	       1.13e+006	  	  	  5.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:50:40	new sample	FL	78	1.0	       8.51e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:50:40	new sample	BR-FL	24	1.0	       2.78e+005	BR-FL/BR	 24.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:52:03	new sample	BR	81	1.0	       9.00e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:52:03	new sample	FL	59	1.0	       6.43e+005	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:52:03	new sample	BR-FL	22	1.0	       2.57e+005	BR-FL/BR	 28.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:53:55	new sample	BR	107	1.0	       1.18e+006	  	  	  5.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:53:55	new sample	FL	63	1.0	       6.88e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:53:55	new sample	BR-FL	44	1.0	       4.96e+005	BR-FL/BR	 41.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:55:29	new sample	BR	74	1.0	       8.25e+005	  	  	  6.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:55:29	new sample	FL	79	1.0	       8.61e+005	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:55:29	new sample	BR-FL	-5	1.0	      -3.62e+004	BR-FL/BR	 -4.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:57:03	new sample	BR	118	1.0	       1.31e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:57:03	new sample	FL	79	1.0	       8.65e+005	  	  	  4.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:57:03	new sample	BR-FL	39	1.0	       4.44e+005	BR-FL/BR	 33.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:59:11	new sample	BR	170	1.0	       1.89e+006	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:59:11	new sample	FL	77	1.0	       8.40e+005	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:59:11	new sample	BR-FL	93	1.0	       1.05e+006	BR-FL/BR	 55.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:09:07	new sample	BR	132	1.0	       1.47e+006	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:09:07	new sample	FL	73	1.0	       8.00e+005	  	  	  4.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:09:07	new sample	BR-FL	59	1.0	       6.69e+005	BR-FL/BR	 45.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:10:49	new sample	BR	128	1.0	       1.42e+006	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:10:49	new sample	FL	79	1.0	       8.64e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:10:49	new sample	BR-FL	49	1.0	       5.58e+005	BR-FL/BR	 39.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:14:35	new sample	BR	80	1.0	       8.86e+005	  	  	  5.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:14:35	new sample	FL	65	1.0	       7.08e+005	  	  	  3.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:14:35	new sample	BR-FL	15	1.0	       1.78e+005	BR-FL/BR	 20.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:16:04	new sample	BR	131	1.0	       1.46e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:16:04	new sample	FL	83	1.0	       9.08e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:16:04	new sample	BR-FL	48	1.0	       5.48e+005	BR-FL/BR	 37.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:17:41	new sample	BR	124	1.0	       1.38e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:17:41	new sample	FL	102	1.0	       1.11e+006	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:17:41	new sample	BR-FL	22	1.0	       2.63e+005	BR-FL/BR	 19.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:19:50	new sample	BR	143	1.0	       1.59e+006	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:19:50	new sample	FL	84	1.0	       9.18e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:19:50	new sample	BR-FL	59	1.0	       6.71e+005	BR-FL/BR	 42.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:21:54	new sample	BR	90	1.0	       1.00e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:21:54	new sample	FL	63	1.0	       6.89e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:21:54	new sample	BR-FL	27	1.0	       3.12e+005	BR-FL/BR	 31.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:23:39	new sample	BR	109	1.0	       1.21e+006	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:23:39	new sample	FL	79	1.0	       8.63e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:23:39	new sample	BR-FL	30	1.0	       3.50e+005	BR-FL/BR	 28.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:25:28	new sample	BR	20	1.0	       2.21e+005	  	  	  5.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:25:28	new sample	FL	72	1.0	       7.85e+005	  	  	  3.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:25:28	new sample	BR-FL	-52	1.0	      -5.64e+005	BR-FL/BR	-254.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:27:07	new sample	BR	155	1.0	       1.73e+006	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:27:07	new sample	FL	66	1.0	       7.23e+005	  	  	  4.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:27:07	new sample	BR-FL	89	1.0	       1.00e+006	BR-FL/BR	 58.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:28:44	new sample	BR	112	1.0	       1.24e+006	  	  	  5.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:28:44	new sample	FL	82	1.0	       8.97e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:28:44	new sample	BR-FL	30	1.0	       3.44e+005	BR-FL/BR	 27.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:30:23	new sample	BR	168	1.0	       1.87e+006	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:30:23	new sample	FL	75	1.0	       8.19e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:30:23	new sample	BR-FL	93	1.0	       1.05e+006	BR-FL/BR	 56.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:31:52	new sample	BR	157	1.0	       1.74e+006	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:31:52	new sample	FL	68	1.0	       7.42e+005	  	  	  3.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:31:52	new sample	BR-FL	89	1.0	       9.94e+005	BR-FL/BR	 57.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 15:32:59	new sample	BR	151	1.0	       1.67e+006	  	  	  5.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:32:59	new sample	FL	88	1.0	       9.56e+005	  	  	  3.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 15:32:59	new sample	BR-FL	63	1.0	       7.14e+005	BR-FL/BR	 42.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:10:08	new sample	BR	167	1.0	       1.87e+006	  	  	  7.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:10:08	new sample	FL	27	1.0	       3.01e+005	  	  	  6.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:10:08	new sample	BR-FL	140	1.0	       1.57e+006	BR-FL/BR	 83.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:11:12	new sample	BR	144	1.0	       1.59e+006	  	  	  5.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:11:12	new sample	FL	68	1.0	       7.43e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:11:12	new sample	BR-FL	76	1.0	       8.46e+005	BR-FL/BR	 53.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:12:51	new sample	BR	152	1.0	       1.68e+006	  	  	  5.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:12:51	new sample	FL	85	1.0	       9.28e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:12:51	new sample	BR-FL	67	1.0	       7.51e+005	BR-FL/BR	 44.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:14:29	new sample	BR	137	1.0	       1.52e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:14:29	new sample	FL	69	1.0	       7.57e+005	  	  	  4.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:14:29	new sample	BR-FL	68	1.0	       7.66e+005	BR-FL/BR	 50.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:16:03	new sample	BR	92	1.0	       1.02e+006	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:16:03	new sample	FL	75	1.0	       8.17e+005	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:16:03	new sample	BR-FL	17	1.0	       2.06e+005	BR-FL/BR	 20.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:17:51	new sample	BR	95	1.0	       1.06e+006	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:17:51	new sample	FL	76	1.0	       8.31e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:17:51	new sample	BR-FL	19	1.0	       2.26e+005	BR-FL/BR	 21.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:19:52	new sample	BR	84	1.0	       9.33e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:19:52	new sample	FL	78	1.0	       8.51e+005	  	  	  3.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:19:52	new sample	BR-FL	6	1.0	       8.20e+004	BR-FL/BR	  8.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:21:27	new sample	BR	133	1.0	       1.48e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:21:27	new sample	FL	59	1.0	       6.43e+005	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:21:27	new sample	BR-FL	74	1.0	       8.34e+005	BR-FL/BR	 56.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:22:59	new sample	BR	159	1.0	       1.78e+006	  	  	  6.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:22:59	new sample	FL	73	1.0	       7.95e+005	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:22:59	new sample	BR-FL	86	1.0	       9.80e+005	BR-FL/BR	 55.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:24:23	new sample	BR	154	1.0	       1.70e+006	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:24:23	new sample	FL	86	1.0	       9.40e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:24:23	new sample	BR-FL	68	1.0	       7.63e+005	BR-FL/BR	 44.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:26:20	new sample	BR	152	1.0	       1.69e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:26:20	new sample	FL	80	1.0	       8.73e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:26:20	new sample	BR-FL	72	1.0	       8.16e+005	BR-FL/BR	 48.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:27:55	new sample	BR	113	1.0	       1.26e+006	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:27:55	new sample	FL	81	1.0	       8.86e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:27:55	new sample	BR-FL	32	1.0	       3.70e+005	BR-FL/BR	 29.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:29:32	new sample	BR	112	1.0	       1.24e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:29:32	new sample	FL	74	1.0	       8.05e+005	  	  	  3.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:29:32	new sample	BR-FL	38	1.0	       4.38e+005	BR-FL/BR	 35.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 16:31:15	new sample	BR	161	1.0	       1.79e+006	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:31:15	new sample	FL	76	1.0	       8.31e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 16:31:15	new sample	BR-FL	85	1.0	       9.61e+005	BR-FL/BR	 53.6%	 	Feeding Trial 1 SS_low conc	Algae RC

