Site,Date/Time,Temp (C),QC_flag
Tuck 1,7/2/13 22:08,17,
Tuck 1,7/2/13 23:08,17,
Tuck 1,7/3/13 0:08,16.5,
Tuck 1,7/3/13 1:08,16,
Tuck 1,7/3/13 2:08,16.5,
Tuck 1,7/3/13 3:08,16.5,
Tuck 1,7/3/13 4:08,16.5,
Tuck 1,7/3/13 5:08,16.5,
Tuck 1,7/3/13 6:08,16.5,
Tuck 1,7/3/13 7:08,16.5,
Tuck 1,7/3/13 8:08,16.5,
Tuck 1,7/3/13 9:08,16.5,
Tuck 1,7/3/13 10:08,16.5,
Tuck 1,7/3/13 11:08,16.5,
Tuck 1,7/3/13 12:08,16.5,
Tuck 1,7/3/13 13:08,16.5,
Tuck 1,7/3/13 14:08,17,
Tuck 1,7/3/13 15:08,17,
Tuck 1,7/3/13 16:08,17.5,
Tuck 1,7/3/13 17:08,17.5,
Tuck 1,7/3/13 18:08,17.5,
Tuck 1,7/3/13 19:08,17,
Tuck 1,7/3/13 20:08,17,
Tuck 1,7/3/13 21:08,16.5,
Tuck 1,7/3/13 22:08,16.5,
Tuck 1,7/3/13 23:08,16.5,
Tuck 1,7/4/13 0:08,16.5,
Tuck 1,7/4/13 1:08,16.5,
Tuck 1,7/4/13 2:08,17,
Tuck 1,7/4/13 3:08,17,
Tuck 1,7/4/13 4:08,17,
Tuck 1,7/4/13 5:08,17,
Tuck 1,7/4/13 6:08,16.5,
Tuck 1,7/4/13 7:08,16.5,
Tuck 1,7/4/13 8:08,16.5,
Tuck 1,7/4/13 9:08,16.5,
Tuck 1,7/4/13 10:08,16.5,
Tuck 1,7/4/13 11:08,17,
Tuck 1,7/4/13 12:08,16.5,
Tuck 1,7/4/13 13:08,16.5,
Tuck 1,7/4/13 14:08,17,
Tuck 1,7/4/13 15:08,17.5,
Tuck 1,7/4/13 16:08,17.5,
Tuck 1,7/4/13 17:08,17.5,
Tuck 1,7/4/13 18:08,17.5,
Tuck 1,7/4/13 19:08,17.5,
Tuck 1,7/4/13 20:08,17.5,
Tuck 1,7/4/13 21:08,17.5,
Tuck 1,7/4/13 22:08,17.5,
Tuck 1,7/4/13 23:08,17.5,
Tuck 1,7/5/13 0:08,17.5,
Tuck 1,7/5/13 1:08,17,
Tuck 1,7/5/13 2:08,17,
Tuck 1,7/5/13 3:08,17.5,
Tuck 1,7/5/13 4:08,18.5,
Tuck 1,7/5/13 5:08,19,
Tuck 1,7/5/13 6:08,19,
Tuck 1,7/5/13 7:08,19,
Tuck 1,7/5/13 8:08,19,
Tuck 1,7/5/13 9:08,19,
Tuck 1,7/5/13 10:08,19,
Tuck 1,7/5/13 11:08,19,
Tuck 1,7/5/13 12:08,19,
Tuck 1,7/5/13 13:08,19,
Tuck 1,7/5/13 14:08,19,
Tuck 1,7/5/13 15:08,19,
Tuck 1,7/5/13 16:08,19.5,
Tuck 1,7/5/13 17:08,19.5,
Tuck 1,7/5/13 18:08,19.5,
Tuck 1,7/5/13 19:08,19.5,
Tuck 1,7/5/13 20:08,19.5,
Tuck 1,7/5/13 21:08,19.5,
Tuck 1,7/5/13 22:08,19.5,
Tuck 1,7/5/13 23:08,19.5,
Tuck 1,7/6/13 0:08,19,
Tuck 1,7/6/13 1:08,19,
Tuck 1,7/6/13 2:08,19,
Tuck 1,7/6/13 3:08,19,
Tuck 1,7/6/13 4:08,19,
Tuck 1,7/6/13 5:08,19,
Tuck 1,7/6/13 6:08,19,
Tuck 1,7/6/13 7:08,19,
Tuck 1,7/6/13 8:08,18.5,
Tuck 1,7/6/13 9:08,18.5,
Tuck 1,7/6/13 10:08,18.5,
Tuck 1,7/6/13 11:08,18.5,
Tuck 1,7/6/13 12:08,19,
Tuck 1,7/6/13 13:08,19,
Tuck 1,7/6/13 14:08,19.5,
Tuck 1,7/6/13 15:08,19.5,
Tuck 1,7/6/13 16:08,19.5,
Tuck 1,7/6/13 17:08,19.5,
Tuck 1,7/6/13 18:08,19.5,
Tuck 1,7/6/13 19:08,19.5,
Tuck 1,7/6/13 20:08,19.5,
Tuck 1,7/6/13 21:08,19.5,
Tuck 1,7/6/13 22:08,19.5,
Tuck 1,7/6/13 23:08,19,
Tuck 1,7/7/13 0:08,19,
Tuck 1,7/7/13 1:08,19,
Tuck 1,7/7/13 2:08,19,
Tuck 1,7/7/13 3:08,19,
Tuck 1,7/7/13 4:08,19,
Tuck 1,7/7/13 5:08,18.5,
Tuck 1,7/7/13 6:08,18.5,
Tuck 1,7/7/13 7:08,18.5,
Tuck 1,7/7/13 8:08,18.5,
Tuck 1,7/7/13 9:08,18.5,
Tuck 1,7/7/13 10:08,18.5,
Tuck 1,7/7/13 11:08,18.5,
Tuck 1,7/7/13 12:08,18.5,
Tuck 1,7/7/13 13:08,19,
Tuck 1,7/7/13 14:08,19,
Tuck 1,7/7/13 15:08,19,
Tuck 1,7/7/13 16:08,19,
Tuck 1,7/7/13 17:08,19.5,
Tuck 1,7/7/13 18:08,19.5,
Tuck 1,7/7/13 19:08,19.5,
Tuck 1,7/7/13 20:08,19.5,
Tuck 1,7/7/13 21:08,19.5,
Tuck 1,7/7/13 22:08,19,
Tuck 1,7/7/13 23:08,19,
Tuck 1,7/8/13 0:08,19,
Tuck 1,7/8/13 1:08,19,
Tuck 1,7/8/13 2:08,19,
Tuck 1,7/8/13 3:08,19,
Tuck 1,7/8/13 4:08,18.5,
Tuck 1,7/8/13 5:08,18.5,
Tuck 1,7/8/13 6:08,18.5,
Tuck 1,7/8/13 7:08,18.5,
Tuck 1,7/8/13 8:08,18.5,
Tuck 1,7/8/13 9:08,18.5,
Tuck 1,7/8/13 10:08,18.5,
Tuck 1,7/8/13 11:08,19,
Tuck 1,7/8/13 12:08,19,
Tuck 1,7/8/13 13:08,19.5,
Tuck 1,7/8/13 14:08,19.5,
Tuck 1,7/8/13 15:08,20,
Tuck 1,7/8/13 16:08,20,
Tuck 1,7/8/13 17:08,20.5,
Tuck 1,7/8/13 18:08,20.5,
Tuck 1,7/8/13 19:08,20.5,
Tuck 1,7/8/13 20:08,20.5,
Tuck 1,7/8/13 21:08,20.5,
Tuck 1,7/8/13 22:08,20,
Tuck 1,7/8/13 23:08,19.5,
Tuck 1,7/9/13 0:08,19,
Tuck 1,7/9/13 1:08,18.5,
Tuck 1,7/9/13 2:08,18,
Tuck 1,7/9/13 3:08,17.5,
Tuck 1,7/9/13 4:08,17.5,
Tuck 1,7/9/13 5:08,17,
Tuck 1,7/9/13 6:08,17.5,
Tuck 1,7/9/13 7:08,17,
Tuck 1,7/9/13 8:08,17,
Tuck 1,7/9/13 9:08,17,
Tuck 1,7/9/13 10:08,17,
Tuck 1,7/9/13 11:08,17,
Tuck 1,7/9/13 12:08,17.5,
Tuck 1,7/9/13 13:08,18.5,
Tuck 1,7/9/13 14:08,19,
Tuck 1,7/9/13 15:08,19,
Tuck 1,7/9/13 16:08,19.5,
Tuck 1,7/9/13 17:08,19,
Tuck 1,7/9/13 18:08,19,
Tuck 1,7/9/13 19:08,19,
Tuck 1,7/9/13 20:08,19,
Tuck 1,7/9/13 21:08,18.5,
Tuck 1,7/9/13 22:08,18,
Tuck 1,7/9/13 23:08,18,
Tuck 1,7/10/13 0:08,18.5,
Tuck 1,7/10/13 1:08,18.5,
Tuck 1,7/10/13 2:08,18,
Tuck 1,7/10/13 3:08,18,
Tuck 1,7/10/13 4:08,18,
Tuck 1,7/10/13 5:08,17.5,
Tuck 1,7/10/13 6:08,17.5,
Tuck 1,7/10/13 7:08,17.5,
Tuck 1,7/10/13 8:08,17.5,
Tuck 1,7/10/13 9:08,17.5,
Tuck 1,7/10/13 10:08,18,
Tuck 1,7/10/13 11:08,18,
Tuck 1,7/10/13 12:08,18.5,
Tuck 1,7/10/13 13:08,19,
Tuck 1,7/10/13 14:08,19,
Tuck 1,7/10/13 15:08,19.5,
Tuck 1,7/10/13 16:08,20,
Tuck 1,7/10/13 17:08,20,
Tuck 1,7/10/13 18:08,20,
Tuck 1,7/10/13 19:08,20,
Tuck 1,7/10/13 20:08,19.5,
Tuck 1,7/10/13 21:08,19.5,
Tuck 1,7/10/13 22:08,19,
Tuck 1,7/10/13 23:08,19,
Tuck 1,7/11/13 0:08,18.5,
Tuck 1,7/11/13 1:08,18.5,
Tuck 1,7/11/13 2:08,18.5,
Tuck 1,7/11/13 3:08,18.5,
Tuck 1,7/11/13 4:08,18,
Tuck 1,7/11/13 5:08,18,
Tuck 1,7/11/13 6:08,18,
Tuck 1,7/11/13 7:08,18,
Tuck 1,7/11/13 8:08,18,
Tuck 1,7/11/13 9:08,18,
Tuck 1,7/11/13 10:08,18,
Tuck 1,7/11/13 11:08,18,
Tuck 1,7/11/13 12:08,18,
Tuck 1,7/11/13 13:08,18,
Tuck 1,7/11/13 14:08,18.5,
Tuck 1,7/11/13 15:08,18.5,
Tuck 1,7/11/13 16:08,18.5,
Tuck 1,7/11/13 17:08,18.5,
Tuck 1,7/11/13 18:08,19,
Tuck 1,7/11/13 19:08,19,
Tuck 1,7/11/13 20:08,19,
Tuck 1,7/11/13 21:08,18.5,
Tuck 1,7/11/13 22:08,18.5,
Tuck 1,7/11/13 23:08,18.5,
Tuck 1,7/12/13 0:08,18.5,
Tuck 1,7/12/13 1:08,18.5,
Tuck 1,7/12/13 2:08,18,
Tuck 1,7/12/13 3:08,18,
Tuck 1,7/12/13 4:08,18,
Tuck 1,7/12/13 5:08,18,
Tuck 1,7/12/13 6:08,18,
Tuck 1,7/12/13 7:08,18,
Tuck 1,7/12/13 8:08,17.5,
Tuck 1,7/12/13 9:08,17.5,
Tuck 1,7/12/13 10:08,18,
Tuck 1,7/12/13 11:08,18,
Tuck 1,7/12/13 12:08,18.5,
Tuck 1,7/12/13 13:08,18.5,
Tuck 1,7/12/13 14:08,19,
Tuck 1,7/12/13 15:08,19.5,
Tuck 1,7/12/13 16:08,19.5,
Tuck 1,7/12/13 17:08,19.5,
Tuck 1,7/12/13 18:08,20,
Tuck 1,7/12/13 19:08,19.5,
Tuck 1,7/12/13 20:08,19.5,
Tuck 1,7/12/13 21:08,19.5,
Tuck 1,7/12/13 22:08,19.5,
Tuck 1,7/12/13 23:08,19,
Tuck 1,7/13/13 0:08,18.5,
Tuck 1,7/13/13 1:08,18.5,
Tuck 1,7/13/13 2:08,18,
Tuck 1,7/13/13 3:08,18,
Tuck 1,7/13/13 4:08,17.5,
Tuck 1,7/13/13 5:08,17.5,
Tuck 1,7/13/13 6:08,17.5,
Tuck 1,7/13/13 7:08,17.5,
Tuck 1,7/13/13 8:08,17.5,
Tuck 1,7/13/13 9:08,17.5,
Tuck 1,7/13/13 10:08,17.5,
Tuck 1,7/13/13 11:08,17.5,
Tuck 1,7/13/13 12:08,17.5,
Tuck 1,7/13/13 13:08,18,
Tuck 1,7/13/13 14:08,18.5,
Tuck 1,7/13/13 15:08,18.5,
Tuck 1,7/13/13 16:08,19,
Tuck 1,7/13/13 17:08,19,
Tuck 1,7/13/13 18:08,19,
Tuck 1,7/13/13 19:08,19,
Tuck 1,7/13/13 20:08,19,
Tuck 1,7/13/13 21:08,18.5,
Tuck 1,7/13/13 22:08,18.5,
Tuck 1,7/13/13 23:08,18.5,
Tuck 1,7/14/13 0:08,18.5,
Tuck 1,7/14/13 1:08,18,
Tuck 1,7/14/13 2:08,18,
Tuck 1,7/14/13 3:08,17.5,
Tuck 1,7/14/13 4:08,17.5,
Tuck 1,7/14/13 5:08,17.5,
Tuck 1,7/14/13 6:08,17.5,
Tuck 1,7/14/13 7:08,17.5,
Tuck 1,7/14/13 8:08,17.5,
Tuck 1,7/14/13 9:08,17.5,
Tuck 1,7/14/13 10:08,17.5,
Tuck 1,7/14/13 11:08,17.5,
Tuck 1,7/14/13 12:08,17.5,
Tuck 1,7/14/13 13:08,18,
Tuck 1,7/14/13 14:08,18.5,
Tuck 1,7/14/13 15:08,18.5,
Tuck 1,7/14/13 16:08,18.5,
Tuck 1,7/14/13 17:08,18.5,
Tuck 1,7/14/13 18:08,19,
Tuck 1,7/14/13 19:08,19,
Tuck 1,7/14/13 20:08,18.5,
Tuck 1,7/14/13 21:08,18.5,
Tuck 1,7/14/13 22:08,18.5,
Tuck 1,7/14/13 23:08,18,
Tuck 1,7/15/13 0:08,18,
Tuck 1,7/15/13 1:08,18,
Tuck 1,7/15/13 2:08,18,
Tuck 1,7/15/13 3:08,17.5,
Tuck 1,7/15/13 4:08,17.5,
Tuck 1,7/15/13 5:08,17.5,
Tuck 1,7/15/13 6:08,17.5,
Tuck 1,7/15/13 7:08,17.5,
Tuck 1,7/15/13 8:08,17,
Tuck 1,7/15/13 9:08,17,
Tuck 1,7/15/13 10:08,17.5,
Tuck 1,7/15/13 11:08,17.5,
Tuck 1,7/15/13 12:08,17.5,
Tuck 1,7/15/13 13:08,18,
Tuck 1,7/15/13 14:08,18.5,
Tuck 1,7/15/13 15:08,19,
Tuck 1,7/15/13 16:08,19,
Tuck 1,7/15/13 17:08,19.5,
Tuck 1,7/15/13 18:08,19.5,
Tuck 1,7/15/13 19:08,19.5,
Tuck 1,7/15/13 20:08,19,
Tuck 1,7/15/13 21:08,19,
Tuck 1,7/15/13 22:08,19,
Tuck 1,7/15/13 23:08,18.5,
Tuck 1,7/16/13 0:08,18.5,
Tuck 1,7/16/13 1:08,18,
Tuck 1,7/16/13 2:08,18,
Tuck 1,7/16/13 3:08,17.5,
Tuck 1,7/16/13 4:08,17.5,
Tuck 1,7/16/13 5:08,17.5,
Tuck 1,7/16/13 6:08,17.5,
Tuck 1,7/16/13 7:08,17.5,
Tuck 1,7/16/13 8:08,17.5,
Tuck 1,7/16/13 9:08,17.5,
Tuck 1,7/16/13 10:08,17.5,
Tuck 1,7/16/13 11:08,18,
Tuck 1,7/16/13 12:08,18,
Tuck 1,7/16/13 13:08,18.5,
Tuck 1,7/16/13 14:08,19,
Tuck 1,7/16/13 15:08,19.5,
Tuck 1,7/16/13 16:08,19.5,
Tuck 1,7/16/13 17:08,20,
Tuck 1,7/16/13 18:08,20,
Tuck 1,7/16/13 19:08,20,
Tuck 1,7/16/13 20:08,20,
Tuck 1,7/16/13 21:08,19.5,
Tuck 1,7/16/13 22:08,19.5,
Tuck 1,7/16/13 23:08,19.5,
Tuck 1,7/17/13 0:08,19,
Tuck 1,7/17/13 1:08,19,
Tuck 1,7/17/13 2:08,18.5,
Tuck 1,7/17/13 3:08,18,
Tuck 1,7/17/13 4:08,18,
Tuck 1,7/17/13 5:08,17.5,
Tuck 1,7/17/13 6:08,17.5,
Tuck 1,7/17/13 7:08,17,
Tuck 1,7/17/13 8:08,17,
Tuck 1,7/17/13 9:08,17,
Tuck 1,7/17/13 10:08,17,
Tuck 1,7/17/13 11:08,17,
Tuck 1,7/17/13 12:08,17.5,
Tuck 1,7/17/13 13:08,18,
Tuck 1,7/17/13 14:08,18.5,
Tuck 1,7/17/13 15:08,18.5,
Tuck 1,7/17/13 16:08,19,
Tuck 1,7/17/13 17:08,19.5,
Tuck 1,7/17/13 18:08,19,
Tuck 1,7/17/13 19:08,19,
Tuck 1,7/17/13 20:08,19.5,
Tuck 1,7/17/13 21:08,19.5,
Tuck 1,7/17/13 22:08,19.5,
Tuck 1,7/17/13 23:08,20,
Tuck 1,7/18/13 0:08,19.5,
Tuck 1,7/18/13 1:08,19,
Tuck 1,7/18/13 2:08,18.5,
Tuck 1,7/18/13 3:08,17.5,
Tuck 1,7/18/13 4:08,17,
Tuck 1,7/18/13 5:08,17,
Tuck 1,7/18/13 6:08,17,
Tuck 1,7/18/13 7:08,16.5,
Tuck 1,7/18/13 8:08,16.5,
Tuck 1,7/18/13 9:08,16.5,
Tuck 1,7/18/13 10:08,16.5,
Tuck 1,7/18/13 11:08,17,
Tuck 1,7/18/13 12:08,17.5,
Tuck 1,7/18/13 13:08,18,
Tuck 1,7/18/13 14:08,18.5,
Tuck 1,7/18/13 15:08,19,
Tuck 1,7/18/13 16:08,19.5,
Tuck 1,7/18/13 17:08,19.5,
Tuck 1,7/18/13 18:08,19.5,
Tuck 1,7/18/13 19:08,19.5,
Tuck 1,7/18/13 20:08,19.5,
Tuck 1,7/18/13 21:08,19.5,
Tuck 1,7/18/13 22:08,19,
Tuck 1,7/18/13 23:08,19,
Tuck 1,7/19/13 0:08,18.5,
Tuck 1,7/19/13 1:08,18,
Tuck 1,7/19/13 2:08,18,
Tuck 1,7/19/13 3:08,17.5,
Tuck 1,7/19/13 4:08,17,
Tuck 1,7/19/13 5:08,17,
Tuck 1,7/19/13 6:08,17,
Tuck 1,7/19/13 7:08,16.5,
Tuck 1,7/19/13 8:08,16.5,
Tuck 1,7/19/13 9:08,16.5,
Tuck 1,7/19/13 10:08,16.5,
Tuck 1,7/19/13 11:08,17,
Tuck 1,7/19/13 12:08,17.5,
Tuck 1,7/19/13 13:08,18,
Tuck 1,7/19/13 14:08,19,
Tuck 1,7/19/13 15:08,19,
Tuck 1,7/19/13 16:08,18.5,
Tuck 1,7/19/13 17:08,18.5,
Tuck 1,7/19/13 18:08,18.5,
Tuck 1,7/19/13 19:08,18.5,
Tuck 1,7/19/13 20:08,19.5,
Tuck 1,7/19/13 21:08,19.5,
Tuck 1,7/19/13 22:08,19.5,
Tuck 1,7/19/13 23:08,19.5,
Tuck 1,7/20/13 0:08,19.5,
Tuck 1,7/20/13 1:08,19.5,
Tuck 1,7/20/13 2:08,19.5,
Tuck 1,7/20/13 3:08,19,
Tuck 1,7/20/13 4:08,18.5,
Tuck 1,7/20/13 5:08,18.5,
Tuck 1,7/20/13 6:08,18,
Tuck 1,7/20/13 7:08,18,
Tuck 1,7/20/13 8:08,18,
Tuck 1,7/20/13 9:08,18,
Tuck 1,7/20/13 10:08,18,
Tuck 1,7/20/13 11:08,18.5,
Tuck 1,7/20/13 12:08,18.5,
Tuck 1,7/20/13 13:08,19,
Tuck 1,7/20/13 14:08,19.5,
Tuck 1,7/20/13 15:08,20,
Tuck 1,7/20/13 16:08,20,
Tuck 1,7/20/13 17:08,20,
Tuck 1,7/20/13 18:08,20,
Tuck 1,7/20/13 19:08,20,
Tuck 1,7/20/13 20:08,20,
Tuck 1,7/20/13 21:08,20,
Tuck 1,7/20/13 22:08,20,
Tuck 1,7/20/13 23:08,19.5,
Tuck 1,7/21/13 0:08,19.5,
Tuck 1,7/21/13 1:08,19.5,
Tuck 1,7/21/13 2:08,19,
Tuck 1,7/21/13 3:08,18.5,
Tuck 1,7/21/13 4:08,18.5,
Tuck 1,7/21/13 5:08,18.5,
Tuck 1,7/21/13 6:08,18,
Tuck 1,7/21/13 7:08,18,
Tuck 1,7/21/13 8:08,18,
Tuck 1,7/21/13 9:08,18,
Tuck 1,7/21/13 10:08,18,
Tuck 1,7/21/13 11:08,18,
Tuck 1,7/21/13 12:08,18.5,
Tuck 1,7/21/13 13:08,19,
Tuck 1,7/21/13 14:08,19.5,
Tuck 1,7/21/13 15:08,20,
Tuck 1,7/21/13 16:08,20,
Tuck 1,7/21/13 17:08,20,
Tuck 1,7/21/13 18:08,20,
Tuck 1,7/21/13 19:08,20,
Tuck 1,7/21/13 20:08,20,
Tuck 1,7/21/13 21:08,20.5,
Tuck 1,7/21/13 22:08,20,
Tuck 1,7/21/13 23:08,20,
Tuck 1,7/22/13 0:08,20,
Tuck 1,7/22/13 1:08,19.5,
Tuck 1,7/22/13 2:08,19.5,
Tuck 1,7/22/13 3:08,19,
Tuck 1,7/22/13 4:08,19,
Tuck 1,7/22/13 5:08,18.5,
Tuck 1,7/22/13 6:08,18.5,
Tuck 1,7/22/13 7:08,18,
Tuck 1,7/22/13 8:08,18,
Tuck 1,7/22/13 9:08,18,
Tuck 1,7/22/13 10:08,18,
Tuck 1,7/22/13 11:08,18,
Tuck 1,7/22/13 12:08,18,
Tuck 1,7/22/13 13:08,18.5,
Tuck 1,7/22/13 14:08,19,
Tuck 1,7/22/13 15:08,19.5,
Tuck 1,7/22/13 16:08,19.5,
Tuck 1,7/22/13 17:08,20,
Tuck 1,7/22/13 18:08,20,
Tuck 1,7/22/13 19:08,20,
Tuck 1,7/22/13 20:08,20,
Tuck 1,7/22/13 21:08,20,
Tuck 1,7/22/13 22:08,20,
Tuck 1,7/22/13 23:08,20,
Tuck 1,7/23/13 0:08,19.5,
Tuck 1,7/23/13 1:08,19.5,
Tuck 1,7/23/13 2:08,19.5,
Tuck 1,7/23/13 3:08,19,
Tuck 1,7/23/13 4:08,18.5,
Tuck 1,7/23/13 5:08,18,
Tuck 1,7/23/13 6:08,17.5,
Tuck 1,7/23/13 7:08,17,
Tuck 1,7/23/13 8:08,17,
Tuck 1,7/23/13 9:08,16.5,
Tuck 1,7/23/13 10:08,17,
Tuck 1,7/23/13 11:08,17,
Tuck 1,7/23/13 12:08,17.5,
Tuck 1,7/23/13 13:08,18,
Tuck 1,7/23/13 14:08,19,
Tuck 1,7/23/13 15:08,19.5,
Tuck 1,7/23/13 16:08,20,
Tuck 1,7/23/13 17:08,20,
Tuck 1,7/23/13 18:08,20,
Tuck 1,7/23/13 19:08,20.5,
Tuck 1,7/23/13 20:08,20.5,
Tuck 1,7/23/13 21:08,20.5,
Tuck 1,7/23/13 22:08,20.5,
Tuck 1,7/23/13 23:08,20,
Tuck 1,7/24/13 0:08,20,
Tuck 1,7/24/13 1:08,19.5,
Tuck 1,7/24/13 2:08,19,
Tuck 1,7/24/13 3:08,19,
Tuck 1,7/24/13 4:08,18.5,
Tuck 1,7/24/13 5:08,18,
Tuck 1,7/24/13 6:08,17.5,
Tuck 1,7/24/13 7:08,17,
Tuck 1,7/24/13 8:08,17,
Tuck 1,7/24/13 9:08,17,
Tuck 1,7/24/13 10:08,17,
Tuck 1,7/24/13 11:08,17,
Tuck 1,7/24/13 12:08,17.5,
Tuck 1,7/24/13 13:08,18,
Tuck 1,7/24/13 14:08,18.5,
Tuck 1,7/24/13 15:08,19,
Tuck 1,7/24/13 16:08,19.5,
Tuck 1,7/24/13 17:08,20,
Tuck 1,7/24/13 18:08,20,
Tuck 1,7/24/13 19:08,20,
Tuck 1,7/24/13 20:08,20.5,
Tuck 1,7/24/13 21:08,20,
Tuck 1,7/24/13 22:08,20,
Tuck 1,7/24/13 23:08,19.5,
Tuck 1,7/25/13 0:08,19.5,
Tuck 1,7/25/13 1:08,19,
Tuck 1,7/25/13 2:08,18.5,
Tuck 1,7/25/13 3:08,18.5,
Tuck 1,7/25/13 4:08,18,
Tuck 1,7/25/13 5:08,17.5,
Tuck 1,7/25/13 6:08,17,
Tuck 1,7/25/13 7:08,17,
Tuck 1,7/25/13 8:08,16.5,
Tuck 1,7/25/13 9:08,16.5,
Tuck 1,7/25/13 10:08,16.5,
Tuck 1,7/25/13 11:08,17,
Tuck 1,7/25/13 12:08,17.5,
Tuck 1,7/25/13 13:08,18,
Tuck 1,7/25/13 14:08,19,
Tuck 1,7/25/13 15:08,19.5,
Tuck 1,7/25/13 16:08,20,
Tuck 1,7/25/13 17:08,20,
Tuck 1,7/25/13 18:08,20.5,
Tuck 1,7/25/13 19:08,20.5,
Tuck 1,7/25/13 20:08,20.5,
Tuck 1,7/25/13 21:08,20.5,
Tuck 1,7/25/13 22:08,20.5,
Tuck 1,7/25/13 23:08,20.5,
Tuck 1,7/26/13 0:08,20.5,
Tuck 1,7/26/13 1:08,20,
Tuck 1,7/26/13 2:08,20,
Tuck 1,7/26/13 3:08,19.5,
Tuck 1,7/26/13 4:08,19,
Tuck 1,7/26/13 5:08,18.5,
Tuck 1,7/26/13 6:08,18.5,
Tuck 1,7/26/13 7:08,18,
Tuck 1,7/26/13 8:08,17.5,
Tuck 1,7/26/13 9:08,17,
Tuck 1,7/26/13 10:08,16.5,
Tuck 1,7/26/13 11:08,17,
Tuck 1,7/26/13 12:08,17.5,
Tuck 1,7/26/13 13:08,18,
Tuck 1,7/26/13 14:08,18.5,
Tuck 1,7/26/13 15:08,19,
Tuck 1,7/26/13 16:08,19.5,
Tuck 1,7/26/13 17:08,19.5,
Tuck 1,7/26/13 18:08,19.5,
Tuck 1,7/26/13 19:08,19,
Tuck 1,7/26/13 20:08,19,
Tuck 1,7/26/13 21:08,19,
Tuck 1,7/26/13 22:08,19,
Tuck 1,7/26/13 23:08,19,
Tuck 1,7/27/13 0:08,19,
Tuck 1,7/27/13 1:08,19,
Tuck 1,7/27/13 2:08,19,
Tuck 1,7/27/13 3:08,19,
Tuck 1,7/27/13 4:08,19,
Tuck 1,7/27/13 5:08,19,
Tuck 1,7/27/13 6:08,19.5,
Tuck 1,7/27/13 7:08,19.5,
Tuck 1,7/27/13 8:08,19.5,
Tuck 1,7/27/13 9:08,19.5,
Tuck 1,7/27/13 10:08,19.5,
Tuck 1,7/27/13 11:08,19.5,
Tuck 1,7/27/13 12:08,19,
Tuck 1,7/27/13 13:08,19,
Tuck 1,7/27/13 14:08,19,
Tuck 1,7/27/13 15:08,19.5,
Tuck 1,7/27/13 16:08,19.5,
Tuck 1,7/27/13 17:08,20,
Tuck 1,7/27/13 18:08,20,
Tuck 1,7/27/13 19:08,20,
Tuck 1,7/27/13 20:08,20,
Tuck 1,7/27/13 21:08,20,
Tuck 1,7/27/13 22:08,20,
Tuck 1,7/27/13 23:08,20,
Tuck 1,7/28/13 0:08,20,
Tuck 1,7/28/13 1:08,19.5,
Tuck 1,7/28/13 2:08,19.5,
Tuck 1,7/28/13 3:08,19.5,
Tuck 1,7/28/13 4:08,19,
Tuck 1,7/28/13 5:08,19,
Tuck 1,7/28/13 6:08,19,
Tuck 1,7/28/13 7:08,19,
Tuck 1,7/28/13 8:08,18.5,
Tuck 1,7/28/13 9:08,18.5,
Tuck 1,7/28/13 10:08,19,
Tuck 1,7/28/13 11:08,19,
Tuck 1,7/28/13 12:08,19.5,
Tuck 1,7/28/13 13:08,20,
Tuck 1,7/28/13 14:08,20,
Tuck 1,7/28/13 15:08,20.5,
Tuck 1,7/28/13 16:08,20,
Tuck 1,7/28/13 17:08,19.5,
Tuck 1,7/28/13 18:08,19.5,
Tuck 1,7/28/13 19:08,19.5,
Tuck 1,7/28/13 20:08,19.5,
Tuck 1,7/28/13 21:08,19.5,
Tuck 1,7/28/13 22:08,19,
Tuck 1,7/28/13 23:08,19,
Tuck 1,7/29/13 0:08,19,
Tuck 1,7/29/13 1:08,19,
Tuck 1,7/29/13 2:08,18.5,
Tuck 1,7/29/13 3:08,18.5,
Tuck 1,7/29/13 4:08,18.5,
Tuck 1,7/29/13 5:08,18.5,
Tuck 1,7/29/13 6:08,18.5,
Tuck 1,7/29/13 7:08,18.5,
Tuck 1,7/29/13 8:08,18.5,
Tuck 1,7/29/13 9:08,18,
Tuck 1,7/29/13 10:08,18,
Tuck 1,7/29/13 11:08,18.5,
Tuck 1,7/29/13 12:08,19,
Tuck 1,7/29/13 13:08,19.5,
Tuck 1,7/29/13 14:08,20,
Tuck 1,7/29/13 15:08,21,
Tuck 1,7/29/13 16:08,20.5,
Tuck 1,7/29/13 17:08,20,
Tuck 1,7/29/13 18:08,20,
Tuck 1,7/29/13 19:08,19.5,
Tuck 1,7/29/13 20:08,19.5,
Tuck 1,7/29/13 21:08,19.5,
Tuck 1,7/29/13 22:08,19.5,
Tuck 1,7/29/13 23:08,19.5,
Tuck 1,7/30/13 0:08,19.5,
Tuck 1,7/30/13 1:08,19.5,
Tuck 1,7/30/13 2:08,19,
Tuck 1,7/30/13 3:08,19,
Tuck 1,7/30/13 4:08,18.5,
Tuck 1,7/30/13 5:08,18,
Tuck 1,7/30/13 6:08,17.5,
Tuck 1,7/30/13 7:08,17,
Tuck 1,7/30/13 8:08,17,
Tuck 1,7/30/13 9:08,17,
Tuck 1,7/30/13 10:08,17,
Tuck 1,7/30/13 11:08,17,
Tuck 1,7/30/13 12:08,17.5,
Tuck 1,7/30/13 13:08,18,
