date time	sample name	count type	cell count	dilution factor	concentration	result type	result	mean diameter	assay type	cell type
06/05/2014 10:47:32	new sample	BR	70	1.0	       7.79e+005	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:47:32	new sample	FL	56	1.0	       6.18e+005	  	  	  5.4	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:47:32	new sample	BR-FL	14	1.0	       1.61e+005	BR-FL/BR	 20.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:49:15	new sample	BR	47	1.0	       5.23e+005	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:49:15	new sample	FL	57	1.0	       6.27e+005	  	  	  4.9	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:49:15	new sample	BR-FL	-10	1.0	      -1.04e+005	BR-FL/BR	-19.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:50:52	new sample	BR	92	1.0	       1.03e+006	  	  	  6.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:50:52	new sample	FL	76	1.0	       8.36e+005	  	  	  4.9	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:50:52	new sample	BR-FL	16	1.0	       1.90e+005	BR-FL/BR	 18.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:52:25	new sample	BR	48	1.0	       5.33e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:52:25	new sample	FL	63	1.0	       6.89e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:52:25	new sample	BR-FL	-15	1.0	      -1.56e+005	BR-FL/BR	-29.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:54:21	new sample	BR	85	1.0	       9.46e+005	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:54:21	new sample	FL	75	1.0	       8.21e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:54:21	new sample	BR-FL	10	1.0	       1.25e+005	BR-FL/BR	 13.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:55:57	new sample	BR	49	1.0	       5.44e+005	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:55:57	new sample	FL	49	1.0	       5.38e+005	  	  	  4.7	Feeding Trial 1 SS_low conc	Algae RC
